Run,Assay Type,BioSample,Center Name,Consent,Experiment,Instrument,LibraryLayout,LibrarySelection,LibrarySource,Organism,Platform,ReleaseDate,Sample Name,DATASTORE filetype,DATASTORE provider,DATASTORE region,create_date,version,AvgSpotLen,Bases,Bytes,BioProject,SRA Study,source_name,GEO_Accession (exp),TISSUE,Library Name,Genotype,TREATMENT,Strain,Cell_line,Cell_type,Age,Cultivar,BioSampleModel,molecule_subtype,sex,REPLICATE,experiment_type,Sample_Name,LINE,Isolate,ENA-FIRST-PUBLIC (run),ENA-LAST-UPDATE (run),ENA-FIRST-PUBLIC,ENA-LAST-UPDATE,dev_stage,INSDC_center_alias,INSDC_center_name,INSDC_first_public,INSDC_last_update,INSDC_status,External_Id,Submitter_Id,SAMPLE_TYPE,Ecotype,Fraction,Broker_name,common_name,geo_loc_name_country,geo_loc_name_country_continent,geo_loc_name,TIME_POINT,Developmental_stage,Organism_part,BIOMATERIAL_PROVIDER,AssemblyName,growth_condition,Collection_Date,intentional_duplicate (run),Stage,Molecule,protocol,Experimental_Factor:_protocol (exp),PHENOTYPE,agent,genotype/variation,BREED,growth_protocol,disease,library_type,harvest_condition,Experimental_Factor:_organism (exp),Experimental_Factor:_organism_part (exp),performer,replicate_type,used_library?,Condition,Passages,Replica,TEMP,collected_by,Experimental_Factor:_environmental_stress (exp),Experimental_Factor:_time (exp),Batch,shRNA,Experimental_Factor:_genotype (exp),Biological_Replicate,sub_species,environmental_stress,Hours_post_infection,Individual,media,TIME,rna_fraction,rna_type,Isolation_Source,assay,Timepoint,sequencing,cell_subtype,genetic_modification,Harvest_method,rt_enzyme,total_rna_selection_method,stress,Experimental_Factor:_compound (exp),HOST,virus_strain,ip_antibody,siRNA,gender,substrain,material,disease_stage,rna_population,metastatic_capacity,clip_antibody,Lat_Lon,cell_line/type,Experimental_Factor:_growth_condition (exp),PASSAGE,manipulation,culture_method,drug_treatment,Growth_rate,tissue_type,CULTURE_COLLECTION,ethinicity,Experimental_Factor:_dose (exp),tissue_source,transgene,BARCODE,Experimental_Factor:_cell_line (exp),chloroplast_donor_strain,chloroplast_genome
SRR13884684,RNA-Seq,SAMN18205107,GEO,public,SRX10264825,HiSeq X Ten,SINGLE,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2021-07-22T00:00:00Z,GSM5140407,"sra,bam,run.zq","ncbi,s3,gs","ncbi.public,gs.US,s3.us-east-1",2021-03-08T19:19:00Z,1,138,7434616198,1267914454,PRJNA707431,SRP309704,Cell line:A549,GSM5140407,,,,,,A549,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GRCH38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR13884685,RNA-Seq,SAMN18205106,GEO,public,SRX10264826,HiSeq X Ten,SINGLE,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2021-07-22T00:00:00Z,GSM5140408,"run.zq,sra,bam","gs,ncbi,s3","s3.us-east-1,gs.US,ncbi.public",2021-03-08T19:16:00Z,1,139,6101238245,1044844812,PRJNA707431,SRP309704,Cell line:A549,GSM5140408,,,,,,A549,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GRCH38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR13884686,RNA-Seq,SAMN18205105,GEO,public,SRX10264827,HiSeq X Ten,SINGLE,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2021-07-22T00:00:00Z,GSM5140409,"sra,bam,run.zq","ncbi,s3,gs","gs.US,ncbi.public,s3.us-east-1",2021-03-08T19:17:00Z,1,138,6544177925,1123784159,PRJNA707431,SRP309704,Cell line:A549,GSM5140409,,,,,,A549,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GRCH38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR13884687,RNA-Seq,SAMN18205104,GEO,public,SRX10264828,HiSeq X Ten,SINGLE,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2021-07-22T00:00:00Z,GSM5140410,"run.zq,bam,sra","s3,ncbi,gs","s3.us-east-1,ncbi.public,gs.US",2021-03-08T19:16:00Z,1,136,7642132788,1272500201,PRJNA707431,SRP309704,Cell line:A549,GSM5140410,,,,,,A549,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GRCH38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR13884688,RNA-Seq,SAMN18205103,GEO,public,SRX10264873,HiSeq X Ten,SINGLE,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2021-07-22T00:00:00Z,GSM5140411,"bam,run.zq,sra","ncbi,gs,s3","ncbi.public,s3.us-east-1,gs.US",2021-03-08T19:16:00Z,1,138,5796293242,912986521,PRJNA707431,SRP309704,Cell line:A549,GSM5140411,,,,,,A549,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GRCH38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR13884689,RNA-Seq,SAMN18205102,GEO,public,SRX10264874,HiSeq X Ten,SINGLE,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2021-07-22T00:00:00Z,GSM5140412,"bam,sra,run.zq","s3,ncbi,gs","gs.US,ncbi.public,s3.us-east-1",2021-03-08T19:10:00Z,1,140,3167419518,649479341,PRJNA707431,SRP309704,Cell line:A549,GSM5140412,,,,,,A549,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GRCH38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR13884690,RNA-Seq,SAMN18205101,GEO,public,SRX10264875,HiSeq X Ten,SINGLE,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2021-07-22T00:00:00Z,GSM5140413,"run.zq,bam,sra","gs,ncbi,s3","gs.US,s3.us-east-1,ncbi.public",2021-03-08T19:17:00Z,1,137,6487118534,1293451304,PRJNA707431,SRP309704,Cell line:A549,GSM5140413,,,,,,A549,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GRCH38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR13884691,RNA-Seq,SAMN18205100,GEO,public,SRX10264876,HiSeq X Ten,SINGLE,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2021-07-22T00:00:00Z,GSM5140414,"run.zq,sra,bam","ncbi,s3,gs","s3.us-east-1,ncbi.public,gs.US",2021-03-08T19:17:00Z,1,137,5853158581,1158492918,PRJNA707431,SRP309704,Cell line:A549,GSM5140414,,,,,,A549,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GRCH38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR13884692,RNA-Seq,SAMN18205099,GEO,public,SRX10264877,HiSeq X Ten,SINGLE,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2021-07-22T00:00:00Z,GSM5140415,"run.zq,sra,bam","gs,ncbi,s3","ncbi.public,gs.US,s3.us-east-1",2021-03-08T19:10:00Z,1,140,3652619808,735854939,PRJNA707431,SRP309704,Cell line:A549,GSM5140415,,,,,,A549,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GRCH38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR13884693,RNA-Seq,SAMN18205208,GEO,public,SRX10264878,HiSeq X Ten,SINGLE,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2021-07-22T00:00:00Z,GSM5140416,"run.zq,sra,bam","gs,s3,ncbi","ncbi.public,gs.US,s3.us-east-1",2021-03-08T19:13:00Z,1,139,3449878248,693971543,PRJNA707431,SRP309704,Cell line:A549,GSM5140416,,,,,,A549,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GRCH38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR13884694,RNA-Seq,SAMN18205207,GEO,public,SRX10264879,HiSeq X Ten,SINGLE,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2021-07-22T00:00:00Z,GSM5140417,"run.zq,bam,sra","ncbi,gs,s3","s3.us-east-1,gs.US,ncbi.public",2021-03-08T19:12:00Z,1,141,3936049518,789789513,PRJNA707431,SRP309704,Cell line:A549,GSM5140417,,,,,,A549,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GRCH38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR13884695,RNA-Seq,SAMN18205206,GEO,public,SRX10264880,HiSeq X Ten,SINGLE,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2021-07-22T00:00:00Z,GSM5140418,"run.zq,sra,bam","s3,ncbi,gs","ncbi.public,s3.us-east-1,gs.US",2021-03-08T19:14:00Z,1,141,3278768338,658145492,PRJNA707431,SRP309704,Cell line:A549,GSM5140418,,,,,,A549,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GRCH38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR13884696,RNA-Seq,SAMN18205227,GEO,public,SRX10264797,HiSeq X Ten,SINGLE,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2021-07-22T00:00:00Z,GSM5140419,"bam,run.zq,sra","s3,ncbi,gs","s3.us-east-1,ncbi.public,gs.US",2021-03-08T19:13:00Z,1,141,3433796529,691475043,PRJNA707431,SRP309704,Cell line:A549,GSM5140419,,,,,,A549,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GRCH38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR13884697,RNA-Seq,SAMN18205359,GEO,public,SRX10264798,HiSeq X Ten,SINGLE,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2021-07-22T00:00:00Z,GSM5140420,"run.zq,bam,sra","ncbi,s3,gs","gs.US,ncbi.public,s3.us-east-1",2021-03-08T19:12:00Z,1,139,3549347795,719982301,PRJNA707431,SRP309704,Cell line:A549,GSM5140420,,,,,,A549,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GRCH38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR13884698,RNA-Seq,SAMN18205358,GEO,public,SRX10264799,HiSeq X Ten,SINGLE,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2021-07-22T00:00:00Z,GSM5140421,"run.zq,bam,sra","ncbi,gs,s3","s3.us-east-1,gs.US,ncbi.public",2021-03-08T19:19:00Z,1,138,6187102397,1209179912,PRJNA707431,SRP309704,Cell line:A549,GSM5140421,,,,,,A549,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GRCH38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR13884699,RNA-Seq,SAMN18205357,GEO,public,SRX10264800,HiSeq X Ten,SINGLE,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2021-07-22T00:00:00Z,GSM5140422,"run.zq,sra,bam","s3,ncbi,gs","ncbi.public,s3.us-east-1,gs.US",2021-03-08T19:21:00Z,1,137,6854890578,1328993974,PRJNA707431,SRP309704,Cell line:A549,GSM5140422,,,,,,A549,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GRCH38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR13884700,RNA-Seq,SAMN18205355,GEO,public,SRX10264801,HiSeq X Ten,SINGLE,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2021-07-22T00:00:00Z,GSM5140423,"run.zq,bam,sra","s3,ncbi,gs","s3.us-east-1,ncbi.public,gs.US",2021-03-08T19:15:00Z,1,140,3849439352,771278723,PRJNA707431,SRP309704,Cell line:A549,GSM5140423,,,,,,A549,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GRCH38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR13884701,RNA-Seq,SAMN18205205,GEO,public,SRX10264802,HiSeq X Ten,SINGLE,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2021-07-22T00:00:00Z,GSM5140424,"run.zq,bam,sra","gs,s3,ncbi","gs.US,ncbi.public,s3.us-east-1",2021-03-08T19:14:00Z,1,141,3778577749,749531892,PRJNA707431,SRP309704,Cell line:A549,GSM5140424,,,,,,A549,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GRCH38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR13884702,RNA-Seq,SAMN18205204,GEO,public,SRX10264803,HiSeq X Ten,SINGLE,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2021-07-22T00:00:00Z,GSM5140425,"run.zq,bam,sra","s3,ncbi,gs","s3.us-east-1,gs.US,ncbi.public",2021-03-08T19:15:00Z,1,140,3364167613,682927280,PRJNA707431,SRP309704,Cell line:A549,GSM5140425,,,,,,A549,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GRCH38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR13884703,RNA-Seq,SAMN18205203,GEO,public,SRX10264804,HiSeq X Ten,SINGLE,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2021-07-22T00:00:00Z,GSM5140426,"run.zq,sra,bam","s3,ncbi,gs","s3.us-east-1,ncbi.public,gs.US",2021-03-08T19:21:00Z,1,139,5571944350,892537965,PRJNA707431,SRP309704,Cell line:A549,GSM5140426,,,,,,A549,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GRCH38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR13884704,RNA-Seq,SAMN18205354,GEO,public,SRX10264853,HiSeq X Ten,SINGLE,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2021-07-22T00:00:00Z,GSM5140427,"bam,sra,run.zq","s3,ncbi,gs","gs.US,s3.us-east-1,ncbi.public",2021-03-08T19:21:00Z,1,139,5421793909,860793285,PRJNA707431,SRP309704,Cell line:A549,GSM5140427,,,,,,A549,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GRCH38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR13884705,RNA-Seq,SAMN18205352,GEO,public,SRX10264854,HiSeq X Ten,SINGLE,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2021-07-22T00:00:00Z,GSM5140428,"run.zq,bam,sra","ncbi,gs,s3","gs.US,s3.us-east-1,ncbi.public",2021-03-08T19:23:00Z,1,139,6263275675,1062868924,PRJNA707431,SRP309704,Cell line:A549,GSM5140428,,,,,,A549,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GRCH38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR13884706,RNA-Seq,SAMN18205351,GEO,public,SRX10264855,HiSeq X Ten,SINGLE,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2021-07-22T00:00:00Z,GSM5140429,"bam,sra,run.zq","s3,gs,ncbi","gs.US,s3.us-east-1,ncbi.public",2021-03-08T19:24:00Z,1,139,6660518561,1108886905,PRJNA707431,SRP309704,Cell line:A549,GSM5140429,,,,,,A549,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GRCH38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR13884707,RNA-Seq,SAMN18205350,GEO,public,SRX10264856,HiSeq X Ten,SINGLE,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2021-07-22T00:00:00Z,GSM5140430,"bam,run.zq,sra","s3,ncbi,gs","ncbi.public,s3.us-east-1,gs.US",2021-03-08T19:21:00Z,1,138,7496610396,1217820622,PRJNA707431,SRP309704,Cell line:A549,GSM5140430,,,,,,A549,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GRCH38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR13884708,RNA-Seq,SAMN18205349,GEO,public,SRX10264857,HiSeq X Ten,SINGLE,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2021-07-22T00:00:00Z,GSM5140431,"sra,run.zq,bam","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",2021-03-08T19:22:00Z,1,137,7260517100,1209149946,PRJNA707431,SRP309704,Cell line:A549,GSM5140431,,,,,,A549,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GRCH38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR13884709,RNA-Seq,SAMN18205348,GEO,public,SRX10264858,HiSeq X Ten,SINGLE,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2021-07-22T00:00:00Z,GSM5140432,"bam,sra,run.zq","ncbi,s3,gs","s3.us-east-1,gs.US,ncbi.public",2021-03-08T19:18:00Z,1,138,5179318689,824548450,PRJNA707431,SRP309704,Cell line:A549,GSM5140432,,,,,,A549,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GRCH38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR13884710,RNA-Seq,SAMN18205347,GEO,public,SRX10264859,HiSeq X Ten,SINGLE,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2021-07-22T00:00:00Z,GSM5140433,"run.zq,bam,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",2021-03-08T19:18:00Z,1,138,5262769218,842717125,PRJNA707431,SRP309704,Cell line:A549,GSM5140433,,,,,,A549,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GRCH38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR13884711,RNA-Seq,SAMN18205382,GEO,public,SRX10264860,HiSeq X Ten,SINGLE,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2021-07-22T00:00:00Z,GSM5140434,"run.zq,bam,sra","ncbi,s3,gs","ncbi.public,gs.US,s3.us-east-1",2021-03-08T19:19:00Z,1,140,3632563894,723552928,PRJNA707431,SRP309704,Cell line:A549,GSM5140434,,,,,,A549,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GRCH38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR13884712,RNA-Seq,SAMN18205381,GEO,public,SRX10264869,HiSeq X Ten,SINGLE,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2021-07-22T00:00:00Z,GSM5140435,"run.zq,sra,bam","s3,ncbi,gs","gs.US,s3.us-east-1,ncbi.public",2021-03-08T19:20:00Z,1,141,3502437015,696787542,PRJNA707431,SRP309704,Cell line:A549,GSM5140435,,,,,,A549,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GRCH38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR13884713,RNA-Seq,SAMN18205380,GEO,public,SRX10264870,HiSeq X Ten,SINGLE,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2021-07-22T00:00:00Z,GSM5140436,"bam,run.zq,sra","s3,gs,ncbi","ncbi.public,gs.US,s3.us-east-1",2021-03-08T19:20:00Z,1,140,4049492715,803733839,PRJNA707431,SRP309704,Cell line:A549,GSM5140436,,,,,,A549,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GRCH38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR13884714,RNA-Seq,SAMN18205379,GEO,public,SRX10264871,HiSeq X Ten,SINGLE,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2021-07-22T00:00:00Z,GSM5140437,"sra,run.zq,bam","ncbi,gs,s3","s3.us-east-1,ncbi.public,gs.US",2021-03-08T19:18:00Z,1,141,3337663654,678634604,PRJNA707431,SRP309704,Cell line:A549,GSM5140437,,,,,,A549,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GRCH38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR13884715,RNA-Seq,SAMN18205378,GEO,public,SRX10264872,HiSeq X Ten,SINGLE,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2021-07-22T00:00:00Z,GSM5140438,"bam,run.zq,sra","ncbi,gs,s3","ncbi.public,gs.US,s3.us-east-1",2021-03-08T19:19:00Z,1,141,3764354483,758141828,PRJNA707431,SRP309704,Cell line:A549,GSM5140438,,,,,,A549,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GRCH38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR15404514,OTHER,SAMN20695418,GEO,public,SRX11706677,Illumina HiSeq 2500,PAIRED,other,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2021-08-14T00:00:00Z,GSM5511478,"run.zq,fastq,sra","gs,s3,ncbi","s3.us-east-1,ncbi.public,gs.US",2021-08-14T20:55:00Z,1,300,39569101200,19297950277,PRJNA753487,SRP331914,acute myeloid leukemia cells,GSM5511478,,,,sh-NC,,Molm13,,,,,,,,,,,,,,,,,,,,,,,,Ribosome profiling RNA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR15404515,OTHER,SAMN20695420,GEO,public,SRX11706678,Illumina HiSeq 2500,PAIRED,other,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2021-08-14T00:00:00Z,GSM5511479,"run.zq,fastq,sra","gs,ncbi,s3","gs.US,s3.us-east-1,ncbi.public",2021-08-14T21:07:00Z,1,300,45046339500,22095410972,PRJNA753487,SRP331914,acute myeloid leukemia cells,GSM5511479,,,,sh-NC,,Molm13,,,,,,,,,,,,,,,,,,,,,,,,Ribosome profiling RNA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR15404516,OTHER,SAMN20695422,GEO,public,SRX11706679,Illumina HiSeq 2500,PAIRED,other,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2021-08-15T00:00:00Z,GSM5511480,"sra,run.zq,fastq","ncbi,gs,s3","s3.us-east-1,ncbi.public,gs.US",2021-08-15T07:14:00Z,1,300,52999465800,25780043660,PRJNA753487,SRP331914,acute myeloid leukemia cells,GSM5511480,,,,Sh-Speptide,,Molm13,,,,,,,,,,,,,,,,,,,,,,,,Ribosome profiling RNA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR15404517,OTHER,SAMN20695423,GEO,public,SRX11706680,Illumina HiSeq 2500,PAIRED,other,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2021-08-14T00:00:00Z,GSM5511481,"fastq,sra,run.zq","ncbi,s3,gs","gs.US,s3.us-east-1,ncbi.public",2021-08-14T20:49:00Z,1,300,41208659700,19812199633,PRJNA753487,SRP331914,acute myeloid leukemia cells,GSM5511481,,,,Sh-Speptide,,Molm13,,,,,,,,,,,,,,,,,,,,,,,,Ribosome profiling RNA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR15404518,RNA-Seq,SAMN20695425,GEO,public,SRX11706681,Illumina HiSeq 2500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2021-08-13T00:00:00Z,GSM5511482,"fastq,run.zq,sra","ncbi,s3,gs","gs.US,s3.us-east-1,ncbi.public",2021-08-11T01:21:00Z,1,300,7764584100,2474914028,PRJNA753487,SRP331914,acute myeloid leukemia cells,GSM5511482,,,,sh-NC,,Molm13,,,,,,,,,,,,,,,,,,,,,,,,RNA-seq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
